MFI_ID	BIC	HOST	NAME	BOX	ADDRESS	POSTAL	CITY	CATEGORY	DOMICILE	HEAD_NAME	HEAD_ID	RESERVE	EXEMPT
LUB00162	ABNALU2A	LU	ABN Amro Bank (Luxembourg) S.A.	581	46, avenue J.F. Kennedy	L-1855	LUXEMBOURG	Credit Institution				Yes	No
LUB00344	ADVZLUL1	LU	Advanzia Bank S.A.		Parc d'activité Syrdall 2  9, rue Gabriel Lippmann	L-5365	Munsbach	Credit Institution				Yes	No
LUB00392	ABOCLULL	LU	Agricultural Bank of China (Luxembourg) S.A.		65, Boulevard Grande-Duchesse Charlotte	1331	Luxembourg	Credit Institution				Yes	No
LUB00393	ABOCLULB	LU	Agricultural Bank of China, Luxembourg Branch		65, Boulevard Grande-Duchesse Charlotte	1331	Luxembourg	Credit Institution	CN	Agricultural Bank of China Limited	CN0ECBM00055	Yes	No
LUB00386		LU	Allfunds Bank International S.A.		Le Dôme-Espace Pétrusse, Building C, 2-8 avenue C. de Gaulle	L-1653	Luxembourg	Credit Institution				Yes	No
LUB00360	BACALULL	LU	Andbank Luxembourg		7a, rue Robert Stümper	L-2557	LUXEMBOURG	Credit Institution				Yes	No
LUB00372	BEMOLULL	LU	BEMO EUROPE - BANQUE PRIVEE		26, Boulevard Royal	L-2449	Luxembourg	Credit Institution				Yes	No
LUB00003	BGLLLULL	LU	BGL BNP Paribas		50, avenue J.F. Kennedy	L-1855	LUXEMBOURG	Credit Institution				Yes	No
LUB00049	BHFBLULL	LU	BHF-BANK International	258	534, rue de Neudorf	L-2220	LUXEMBOURG	Credit Institution				Yes	No
LUB00095	BHAHLUL1	LU	BHW Bausparkasse Aktiengesellschaft, Hameln (Allemagne), succursale de Luxembourg	556	16, rue Erasme	L-1468	LUXEMBOURG	Credit Institution	DE	BHW Bausparkasse Aktiengesellschaft	DE07825	Yes	No
LUB00328	PARBLULL	LU	BNP Paribas Securities Services, Paris (France), succursale de Luxembourg		33, rue de Gasperich	L-5826	Howald-Hesperange	Credit Institution	FR	BNP Paribas securities services	FR41329	Yes	No
LUB00149	BNPALULS	LU	BNP Paribas, Paris (France), succursale de Luxembourg		50, avenue J-F. Kennedy	L-2951	Luxembourg	Credit Institution	FR	BNP Paribas	FR30004	Yes	No
LUB00320	BSILLULX	LU	BSI Europe S.A.	1743	122, rue Adolphe Fischer	L-1520	LUXEMBOURG	Credit Institution				Yes	No
LUB00368	BMARLU2M	LU	Banca March, S.A., Luxembourg Branch		21-25, Allée Scheffer	L-2520	Luxembourg	Credit Institution	ES	Banca March, S.A.	ES0061	Yes	No
LUB00298	BPMOLULS	LU	Banca Popolare dell'Emilia Romagna (Europe) International S.A.	215	30, boulevard Royal	L-2449	LUXEMBOURG	Credit Institution				Yes	No
LUB00383		LU	Banco BTG Pactual Luxembourg S.A.		2, avenue Charles de Gaulle, 4th floor	L-1653	Luxembourg	Credit Institution				Yes	No
LUB00385		LU	Banco BTG Pactual, Luxembourg Branch		2, avenue Charles de Gaulle, 4th floor	L-1653	Luxembourg	Credit Institution	BR	Banco BTG Pactual S.A.	BR0ECBM00037	Yes	No
LUB00133	BBDELULL	LU	Banco Bradesco Europa S.A.		29, avenue Porte-Neuve	L-2227	LUXEMBOURG	Credit Institution				Yes	No
LUB00284	GRVRLULL	LU	Banco Popolare Luxembourg S.A.	555	26, boulevard Royal	L-2449	LUXEMBOURG	Credit Institution				Yes	No
LUB00371	SAFRLULL	LU	Banco Safra S.A., Luxembourg branch		10-12, Boulevard F.-D. Roosevelt	L-2450	Luxembourg	Credit Institution	BR	Banco Safra S.A.	BR0ECBM00060	Yes	No
LUB00379	GAZPLULL	LU	Bank GPB International S.A.		8-10, rue Mathias Hardt	1717	Luxembourg	Credit Institution				Yes	No
LUB00288	LUMILULL	LU	Bank Leumi (Luxembourg) S.A.		6D, route de Trèves	L-2633	SENNINGERBERG	Credit Institution				Yes	No
LUB00222	BKCHLUL1	LU	Bank of China (Luxembourg) S.A.	721	37-39, boulevard Prince Henri	L-1724	LUXEMBOURG	Credit Institution				Yes	No
LUB00116	BKCHLULL	LU	Bank of China Limited, Pékin (République Populaire de Chine), Luxembourg Branch	114	37-39, boulevard Prince Henri	L-1724	LUXEMBOURG	Credit Institution	CN	Bank of China Limited	CN0ECBM00014	Yes	No
LUB00390	COMMLULL	LU	Bank of Communications (Luxembourg) S.A.		7, rue de la Chapelle	L-1325	Luxembourg	Credit Institution				Yes	No
LUB00177	FVLBLULL	LU	Bankinter Luxembourg S.A.	673	37, avenue J.F. Kennedy	L-1855	Luxembourg	Credit Institution				Yes	No
LUB00025	BMECLULL	LU	Banque BCP S.A.	365	5, Z.A.I. Bourmicht	L-8070	BERTRANGE	Credit Institution				Yes	No
LUB00264	CARNLULL	LU	Banque Carnegie Luxembourg S.A.	1141	Centre Europe - 5, place de la Gare	L-1616	LUXEMBOURG	Credit Institution				Yes	No
LUB00155	DEGRLULL	LU	Banque Degroof Luxembourg S.A.	902	12, rue Eugène Ruppert	L-2453	LUXEMBOURG	Credit Institution				Yes	No
LUB00226		LU	Banque Hapoalim (Luxembourg) S.A.	703	7, rue de la Chapelle	L-1325	LUXEMBOURG	Credit Institution				Yes	No
LUB00117	POALLULL	LU	Banque Hapoalim (Suisse) S.A., Zurich (Suisse), succursale de Luxembourg	703	7, rue de la Chapelle	L-1325	LUXEMBOURG	Credit Institution	CH	BANK HAPOALIM (SWITZERLAND) LTD, ZÜRICH	CH0ECBM00301	Yes	No
LUB00318	HAVLLULL	LU	Banque Havilland S.A.		35a, avenue J.F. Kennedy	L-1855	LUXEMBOURG	Credit Institution				Yes	No
LUB00002	BILLLULL	LU	Banque Internationale à Luxembourg		69, route d'Esch	L-1470	LUXEMBOURG	Credit Institution				Yes	No
LUB00148	BSAFLULL	LU	Banque J. Safra Sarasin (Luxembourg) SA	887	10A, boulevard Joseph II	L-1840	LUXEMBOURG	Credit Institution				Yes	No
LUB00323	PULALULL	LU	Banque Puilaetco Dewaay Luxembourg S.A.	145	2, bvld Emmanuel Servais	L-2535	LUXEMBOURG	Credit Institution				Yes	No
LUB00009	CCRALULL	LU	Banque Raiffeisen	111	4, rue Léon Laval	L-3372	LEUDELANGE	Credit Institution				Yes	No
LUB00193		LU	Banque Transatlantique Luxembourg S.A.	884	17, Côte d'Eich	L-1450	LUXEMBOURG	Credit Institution				Yes	No
LUB00134	BPCPLULL	LU	Banque de Commerce et de Placements S.A., Genève (Suisse), succursale de Luxembourg	2283	140, boulevard de la Pétrusse	L-2330	LUXEMBOURG	Credit Institution	CH	Banque de Commerce et de Placements S.A., Genève	CH0ECBM00293	Yes	No
LUB00008	BLUXLULL	LU	Banque de Luxembourg S.A.	2221	14, boulevard Royal	L-2449	LUXEMBOURG	Credit Institution				Yes	No
LUB00361	IBLULULL	LU	Banque de Patrimoines Privés		30, Boulevard Royal	L-2449	Luxembourg	Credit Institution				Yes	No
LUB00001	BCEELULL	LU	Banque et Caisse d'Epargne de l'Etat, Luxembourg		1, place de Metz	L-1930	LUXEMBOURG	Credit Institution				Yes	No
LUB00354		LU	Banque Öhman S.A.	583	16, Avenue Pasteur	L-2310	LUXEMBOURG	Credit Institution				Yes	No
LUB00220		LU	Bausparkasse Schwäbisch Hall A.G., Schwäbisch Hall (Allemagne), succursale de Luxembourg	661	4, rue Thomas Edison	L-1445	Strassen	Credit Institution	DE	Bausparkasse Schwäbisch Hall Aktiengesellschaft, Bausparkasse der Volksbanken und Raiffeisenbanken	DE07803	Yes	No
LUB00178	BBHCLULL	LU	Brown Brothers Harriman (Luxembourg) S.C.A.	403	2-8 Avenue Charles de Gaulle	L-1653	LUXEMBOURG	Credit Institution				Yes	No
LUB00007	BSUILULL	LU	CACEIS Bank Luxembourg	1104	5, allée Scheffer	L-2520	LUXEMBOURG	Credit Institution				Yes	No
LUB00194	INVKLULL	LU	CATELLA BANK S.A.	118	Parc d'Activités 38, rue Pafebruch	L-8308	Capellen	Credit Institution				Yes	No
LUB00338	CRESLULX	LU	CREDIT SUISSE AG LUXEMBOURG BRANCH	424	5, rue Jean Monnet	L-2180	Luxembourg	Credit Institution	CH	Credit Suisse AG	CH0ECBM00012	Yes	No
LUB00302	CGDILUL1	LU	Caixa Geral de Depósitos SA, Lisboa (Portugal), succursale de Luxembourg	1221	7, rue Goethe	L-1637	LUXEMBOURG	Credit Institution	PT	Caixa Geral de Depósitos, SA	PT35	Yes	No
LUB00375	PCBCLULL	LU	China Construction Bank (Europe) S.A.		1 Boulevard Royal	L-2449	Luxembourg	Credit Institution				Yes	No
LUB00377		LU	China Construction Bank Corporation, Luxembourg Branch		1 Boulevard Royal	L-2449	Luxembourg	Credit Institution	CN	China Construction Bank Corporation	CN0ECBM00048	Yes	No
LUB00391	CMBCLULL	LU	China Merchants Bank Co., Limited Luxembourg Branch		4, rue Jean Monnet	2180	Luxembourg	Credit Institution	CN	CHINA MERCHANTS BANK CO., LTD	CN0ECBM00410	Yes	No
LUB00349	CITCLULL	LU	Citco Bank Nederland N.V., Amsterdam (Pays-Bas), Luxembourg branch		20, rue de la Poste	L-2346	Luxembourg	Credit Institution	NL	Citco Bank Nederland N.V.	NL275	Yes	No
LUB00034	CITILULX	LU	Citibank International Limited, Luxembourg Branch	1373	31, Z.A. Bourmicht	L-8070	Bertrange	Credit Institution	GB	Citibank International Limited	GB0835	Yes	No
LUB00289	CEDELULL	LU	Clearstream Banking S.A.		42, avenue JF Kennedy	L-1855	LUXEMBOURG	Credit Institution				Yes	No
LUB00347	COBALULU	LU	Commerzbank AG, Filiale Luxemburg		25, rue Edward Steichen	L-2540	Luxembourg	Credit Institution	DE	COMMERZBANK Aktiengesellschaft	DE00003	Yes	No
LUB00032	COBALULX	LU	Commerzbank International S.A.	303	25 rue Edward Steichen	L-2540	LUXEMBOURG	Credit Institution				Yes	No
LUB00350	CBPXLULL	LU	Compagnie de Banque Privée Quilvest S.A., en abrégé CBP Quilvest S.A.	1106	48, rue Charles Martel	L-2134	Luxembourg	Credit Institution				Yes	No
LUB00189	CBLULULX	LU	Cornèr Banque (Luxembourg) S.A.	1132	10, rue Dicks	L-1417	LUXEMBOURG	Credit Institution				Yes	No
LUB00076	CRDMLULL	LU	Credem International (Lux)	1301	10-12, avenue Pasteur	L-2310	LUXEMBOURG	Credit Institution				Yes	No
LUB00215		LU	Crédit Agricole Corporate and Investment Bank Luxembourg Branch	1104	39, allée Scheffer	L-2520	LUXEMBOURG	Credit Institution	FR	Crédit agricole corporate and investment bank	FR31489	Yes	No
LUB00331	AGRILULA	LU	Crédit Agricole Luxembourg	1104	39, allée Scheffer	L-2520	LUXEMBOURG	Credit Institution				Yes	No
LUB00078	CRESLULL	LU	Crédit Suisse (Luxembourg) S.A.	40	5, rue Jean Monnet	L-2180	LUXEMBOURG	Credit Institution				Yes	No
LUB00314	PBILLULL	LU	DEPFA Pfandbrief Bank International S.A.		8-10, rue Jean Monnet	2180	LUXEMBOURG	Credit Institution				Yes	No
LUB00143	UBNLLULL	LU	DNB Luxembourg S.A.	867	13, rue Goethe	L-1637	LUXEMBOURG	Credit Institution				Yes	No
LUB00107	GENOLULL	LU	DZ PRIVATBANK S.A.	661	4, rue Thomas Edison	1445	STRASSEN	Credit Institution				Yes	No
LUB00382		LU	Danieli Banking Corporation S.A.		126, rue Cents	L-1319	Luxembourg	Credit Institution				Yes	No
LUB00093	DABALULL	LU	Danske Bank International S.A.	173	13, rue Edward Steichen	L-2540	LUXEMBOURG	Credit Institution				Yes	No
LUB00040	DGZFLULI	LU	DekaBank Deutsche Girozentrale Luxembourg S.A.	504	38, avenue J.-F. Kennedy	L-1855	LUXEMBOURG	Credit Institution				Yes	No
LUB00135	DGZFLULL	LU	DekaBank Deutsche Girozentrale, succursale de Luxembourg	504	38, avenue John F. Kennedy	L-1855	LUXEMBOURG	Credit Institution	DE	DekaBank Deutsche Girozentrale	DE00313	Yes	No
LUB00305	DELELULL	LU	Delen Private Bank Luxembourg S.A.		287, route d'Arlon	L-1150	LUXEMBOURG	Credit Institution				Yes	No
LUB00259	DEUTLULB	LU	Deutsche Bank A.G., Frankfurt (Allemagne), succursale de Luxembourg	586	2, boulevard Konrad Adenauer	L-1115	LUXEMBOURG	Credit Institution	DE	DEUTSCHE BANK AKTIENGESELLSCHAFT	DE00001	Yes	No
LUB00036	DEUTLULL	LU	Deutsche Bank Luxembourg S.A.	586	2, boulevard Konrad Adenauer	L-1115	LUXEMBOURG	Credit Institution				Yes	No
LUB00387	PBNKLULL	LU	Deutsche Postbank AG Zweigniederlassung Luxemburg		18-20 rue Gabriel Lippmann	L-5365	Munsbach	Credit Institution	DE	Deutsche Postbank AG	DE03485	Yes	No
LUB00343	EFGBLULX	LU	EFG Bank (Luxembourg) S.A.		14, Allée Marconi	L-2120	Luxembourg	Credit Institution				Yes	No
LUB00082	EWUBLULL	LU	East West United Bank S.A.	34	10, boulevard Joseph II	L-1840	LUXEMBOURG	Credit Institution				Yes	No
LUB00172	PRIBLULL	LU	Edmond de Rothschild (Europe)	474	20, boulevard Emmanuel Servais	L-2535	LUXEMBOURG	Credit Institution				Yes	No
LUB00184	EUHDLUL1	LU	Erste Europäische Pfandbrief- und Kommunalkreditbank Aktiengesellschaft in Luxemburg		25, rue Edward Steichen	L-2540	Luxembourg	Credit Institution				Yes	No
LUB00151	ERBKLULLXXX	LU	Eurobank Private Bank Luxembourg S.A.	897	5, rue Jean Monnet	L-2180	LUXEMBOURG	Credit Institution				Yes	No
LUB00287	EGBKLUL1	LU	Europäische Genossenschaftsbank S.A. - European Cooperative Bank S.A. - Banque Coopérative Européenne S.A.	661	4, rue Thomas Edison	L-1445	LUXEMBOURG	Credit Institution				Yes	No
LUB00308	FIBKLULL	LU	Fideuram Bank (Luxembourg) S.A.	1642	Rue Goethe 9-11	L-1637	LUXEMBOURG	Credit Institution				Yes	No
LUB00010	FOTNLUL1	LU	Fortuna Banque s.c.	1203	128-132, boulevard de la Pétrusse	L-2330	LUXEMBOURG	Credit Institution				Yes	No
LUB00281	SBRELUL1	LU	Freie Internationale Sparkasse S.A.	614	13, avenue de la Porte-Neuve	L-2227	LUXEMBOURG	Credit Institution				Yes	No
LUB00271	TGBALULL	LU	Garanti Bank, Istanbul (Turquie), succursale de Luxembourg	213	7, rue Thomas Edison	L-1445	STRASSEN	Credit Institution	TR	Turkiye Garanti Bankasi A.S.	TR0ECBM00284	Yes	No
LUB00374	HSBCLULL	LU	HSBC Bank Plc., Luxembourg branch		Dairy House, 16 boulevard d'Avranches	L-1160	Luxembourg	Credit Institution	GB	HSBC Bank plc	GB1805	Yes	No
LUB00147	BLICLULX	LU	HSBC Private Bank (Luxembourg) S.A.	733	16, boulevard d'Avranches	L-1160	LUXEMBOURG	Credit Institution				Yes	No
LUB00164	HSHNLULB	LU	HSH Nordbank A.G., Kiel (Allemagne), succursale de Luxembourg	612	2, rue Jean Monnet	L-2180	LUXEMBOURG	Credit Institution	DE	HSH Nordbank AG	DE05749	Yes	No
LUB00097	HSHNLULL	LU	HSH Nordbank Securities S.A.	612	2, rue Jean Monnet	L-2180	LUXEMBOURG	Credit Institution				Yes	No
LUB00376	HAUKLULL	LU	Hauck & Aufhäuser Privatbankiers KGaA, Niederlassung Luxemburg		1c, rue Gabriel Lippmann	L-5365	Munsbach	Credit Institution	DE	Hauck & Aufhäuser Privatbankiers Kommanditgesellschaft auf Aktien	DE00268	Yes	No
LUB00144	IKBDLULL	LU	IKB Deutsche Industriebank A.G., Filiale Luxemburg		21b, rue Gabriel Lippmann	5365	Munsbach	Credit Institution	DE	IKB Deutsche Industriebank Aktiengesellschaft	DE03478	Yes	No
LUB00014	CELLLULL	LU	ING Luxembourg		52, route d'Esch	L-1470	LUXEMBOURG	Credit Institution				Yes	No
LUB00348		LU	Industrial and Commercial Bank of China (Europe) S.A., en abrégé ICBC (Europe) S.A.	278	32, Boulevard Royal	L-2449	Luxembourg	Credit Institution				Yes	No
LUB00316	ICBKLULL	LU	Industrial and Commercial Bank of China Ltd., Pékin (République Populaire de Chine), Luxembourg Branch	278	32, Boulevard Royal	L-2449	LUXEMBOURG	Credit Institution	CN	Industrial and Commercial Bank of China Limited	CN0ECBM00030	Yes	No
LUB00067	CHASLULX	LU	J.P. Morgan Bank Luxembourg S.A.		EBBC 6, route de Trèves	L-2633	SENNINGERBERG	Credit Institution				Yes	No
LUB00173	BEGOLUL1	LU	Joh. Berenberg, Gossler & Co - Berenberg Bank -, Hamburg (Allemagne), succursale de Luxembourg		46, Place Guillaume II	L-1648	LUXEMBOURG	Credit Institution	DE	Joh. Berenberg, Gossler & Co. KG	DE00223	Yes	No
LUB00317	JODELUL1	LU	John Deere Bank S.A.	1685	43, avenue J-F Kennedy	L-1855	LUXEMBOURG	Credit Institution				Yes	No
LUB00013	KBLXLULL	LU	KBL European Private Bankers S.A.		43, boulevard Royal	L-2449	LUXEMBOURG	Credit Institution				Yes	No
LUB00359		LU	Keytrade Bank Luxembourg S.A.		62, Rue Charles Martel	L-2134	Luxembourg	Credit Institution				Yes	No
LUB00337		LU	La Française Bank	1556	2, boulevard de la Foire	1528	Luxembourg	Credit Institution				Yes	No
LUB00153	MALALULB	LU	Landesbank Baden-Württemberg Luxemburg Branch		22, rue Schaffmill	6778	Grevenmacher	Credit Institution	DE	Landesbank Baden-Württemberg	DE00316	Yes	No
LUB00370	LOCYLULL	LU	Lombard Odier (Europe) S.A.		5, Allée Scheffer	L-2520	Luxembourg	Credit Institution				Yes	No
LUB00058	WBWCLULL	LU	M.M. Warburg & CO Luxembourg S.A.	16	2, place Dargent	L-1413	LUXEMBOURG	Credit Institution				Yes	No
LUB00342		LU	MEDIOBANCA INTERNATIONAL (LUXEMBOURG)S.A.		4, Boulevard Joseph II	L-1840	Luxembourg	Credit Institution				Yes	No
LUB00381	MIRALULL	LU	Mirabaud & Cie (Europe) S.A.		25 avenue de la Liberté	L-1931	Luxembourg	Credit Institution				Yes	No
LUB00077	MUGCLUL2	LU	Mitsubishi UFJ Global Custody S.A.	364	Centre DESCARTES 287-289, route d'Arlon	L-1150	LUXEMBOURG	Credit Institution				Yes	No
LUB00181	MHTBLULL	LU	Mizuho Trust & Banking (Luxembourg) SA	29	1B, Rue Gabriel Lippmann	L-5365	MUNSBACH	Credit Institution				Yes	No
LUB00051	NOLALULL	LU	NORD/LB Luxembourg S.A. Covered Bond Bank	121	7, rue Lou Hemmer	1748	FINDEL	Credit Institution				Yes	No
LUB00197	BPLULULL	LU	Natixis Bank	753	51, avenue J.F. Kennedy	L-1855	LUXEMBOURG	Credit Institution				Yes	No
LUB00204	NBLXLULL	LU	Nomura Bank (Luxembourg) S.A.	289	Bât A, 33 rue de Gasperich	L-5826	HESPERANGE	Credit Institution				Yes	No
LUB00092	NDEALULL	LU	Nordea Bank S.A.	562	562, rue de Neudorf - Findel	L-2220	LUXEMBOURG	Credit Institution				Yes	No
LUB00336	CNORLULX	LU	Northern Trust Global Services Ltd, London (Royaume-Uni), Luxembourg Branch		6, rue Lou Hemmer	L-1748	Senningerberg	Credit Institution	GB	Northern Trust Global Services Ltd	GB2002	Yes	No
LUB00388	BESCLULL	LU	Novo Banco S.A., Succursale de Luxembourg		1, rue Schiller	L-2519	LUXEMBOURG	Credit Institution	PT	Novo Banco, SA	PT7	Yes	No
LUB00351		LU	PayPal (Europe) S.à r.l. et Cie, S.C.A.		22-24 Boulevard Royal	L-2449	Luxembourg	Credit Institution				Yes	No
LUB00198	PICTLULX	LU	Pictet & Cie (Europe) S.A.	687	15a, avenue J.F. Kennedy	L-1855	LUXEMBOURG	Credit Institution				Yes	No
LUB00341	FETALULL	LU	RBC Investor Services Bank S.A.		14, Porte de France	L-4360	Esch-sur-Alzette	Credit Institution				Yes	No
LUB00384	RCBLLULL	LU	RCB BANK LTD, Luxembourg branch		8/10 Avenue de la Gare	L-1610	Luxembourg	Credit Institution	CY	RCB Bank Ltd	CY110016	Yes	No
LUB00080	NIKOLULL	LU	SMBC Nikko Bank (Luxembourg) S.A.	14	9A, rue Robert Stümper	L-2557	LUXEMBOURG	Credit Institution				Yes	No
LUB00363	SOPPLULX	LU	Sal. Oppenheim jr. & Cie Luxembourg S.A.	714	2, Boulevard Konrad Adenauer	L-1115	Luxembourg	Credit Institution				Yes	No
LUB00064	ESSELULL	LU	Skandinaviska Enskilda Banken S.A.	487	4, rue Peternelchen	L-2370	Howald	Credit Institution				Yes	No
LUB00087	SEBKLULL	LU	Société Européenne de Banque S.A.	21	19-21, boulevard Prince Henri	L-1724	LUXEMBOURG	Credit Institution				Yes	No
LUB00019	SGABLULL	LU	Société Générale Bank & Trust		11, avenue Emile Reuter	L-2420	LUXEMBOURG	Credit Institution				Yes	No
LUB00380		LU	Société Générale Capital Market Finance S.A.		33, Boulevard Prince Henri	L-1724	Luxembourg	Credit Institution				Yes	No
LUB00378	SGDILULL	LU	Société Générale Financing and Distribution		33, Boulevard Prince Henri	L-1724	Luxembourg	Credit Institution				Yes	No
LUB00366		LU	Société Générale LDG		33, Boulevard Prince Henri	L-1724	Luxembourg	Credit Institution				Yes	No
LUB00104	SNCILUL1	LU	Société Nationale de Crédit et d'Investissement	1207	7, rue du Saint Esprit	L-1475	LUXEMBOURG	Credit Institution				Yes	No
LUB00373		LU	Standard Chartered Bank Luxembourg Branch		26/28, rue Edward Steichen	L-2540	Luxembourg	Credit Institution	GB	Standard Chartered Bank	GB2400	Yes	No
LUB00358	SBOSDEMXLUX	LU	State Street Bank GmbH, Zweigniederlassung Luxemburg		49, Avenue J.F. Kennedy	L-1855	Luxembourg	Credit Institution	DE	State Street Bank GmbH	DE05626	Yes	No
LUB00202	SBOSLULX	LU	State Street Bank Luxembourg S.C.A.	275	49, avenue J.F. Kennedy	1855	LUXEMBOURG	Credit Institution				Yes	No
LUB00146	STBCLULL	LU	Sumitomo Mitsui Trust Bank (Luxembourg) S.A.		2, rue Peternelchen	L-2370	Howald	Credit Institution				Yes	No
LUB00229	HANDLULB	LU	Svenska Handelsbanken AB (Publ), Stockholm (Suède), succursale de Luxembourg	678	15, rue Bender	L-1229	LUXEMBOURG	Credit Institution	SE	Svenska Handelsbanken AB	SE11123	Yes	No
LUB00367		LU	Swedbank AB (publ) Luxembourg Branch		65, boulevard Grande-Duchesse Charlotte	L-1331	Luxembourg	Credit Institution	SE	Swedbank AB	SE11200	Yes	No
LUB00324	TDWLLULL	LU	TD Bank International S.A.		46A, boulevard J.F. Kennedy	L-2958	LUXEMBOURG	Credit Institution				Yes	No
LUB00269	SGWLLULX	LU	The Bank of New York Mellon (International) Ltd., Luxembourg Branch		Vertigo Building - Polaris, 2-4, rue Eugène Ruppert	L-2453	LUXEMBOURG	Credit Institution	GB	The Bank of New York Mellon (International) Limited	GB2150	Yes	No
LUB00310	IRVTLULX	LU	The Bank of New York Mellon (Luxembourg) S.A.	263	Vertigo Building - Polaris, 2-4, rue Eugène Ruppert	L-2453	LUXEMBOURG	Credit Institution				Yes	No
LUB00357		LU	The Bank of New York Mellon SA / NV, Luxembourg Branch		Vertigo Building - Polaris, 2-4, rue Eugène Ruppert	L-2454	LUXEMBOURG	Credit Institution	BE	The Bank of New York Mellon SA	BE0806743159	Yes	No
LUB00389	ABNALULL	LU	The Royal Bank of Scotland Plc, Luxembourg Branch		46, avenue J.F. Kennedy	L-1855	Luxembourg	Credit Institution	GB	The Royal Bank of Scotland plc	GB2600	Yes	No
LUB00301	CABILULL	LU	UBI Banca International S.A.	170	37A, avenue J.F. Kennedy	L-1855	LUXEMBOURG	Credit Institution				Yes	No
LUB00070	UBSWLULL	LU	UBS (Luxembourg) S.A.	2	33A, avenue J.F. Kennedy	L-1855	LUXEMBOURG	Credit Institution				Yes	No
LUB00158	UNCRLULL	LU	UniCredit International Bank (Luxembourg) SA	770	8-10, rue Jean Monnet	L-2180	LUXEMBOURG	Credit Institution				Yes	No
LUB00047	HYVELULL	LU	UniCredit Luxembourg S.A.	453	8-10, rue Jean Monnet	L-2180	LUXEMBOURG	Credit Institution				Yes	No
LUB00038	DBSALULL	LU	Union Bancaire Privée (Europe) S.A.	79	287-289, route d'Arlon	L-1150	Luxembourg	Credit Institution				Yes	No
LUB00183	VPBVLULL	LU	VP Bank (Luxembourg) SA	923	26, avenue de la Liberté	L-1930	LUXEMBOURG	Credit Institution				Yes	No
LUB00108	BGFWLUL1	LU	Wüstenrot Bausparkasse AG, Ludwigsburg (Allemagne), succursale de Luxembourg	924	33, Parc d'Activité Syrdall	L-5365	MUNSBACH	Credit Institution	DE	Wüstenrot Bausparkasse Aktiengesellschaft	DE07802	Yes	No
LUO04208C0048		LU	(LF)-MONEY MARKET FUND - RESERVE		5, rue Jean Monnet	L-2180	Luxembourg	Money Market Fund				No	No
LUO00950C0008		LU	ABERDEEN LIQUIDITY FUND (LUX)-CANADIAN DOLLAR FUND		2B, rue Albert Borschette	L-1246	Luxembourg	Money Market Fund				No	No
LUO00950C0010		LU	ABERDEEN LIQUIDITY FUND (LUX)-EURO FUND		2B, rue Albert Borschette	L-1246	Luxembourg	Money Market Fund				No	No
LUO00950C0006		LU	ABERDEEN LIQUIDITY FUND (LUX)-STERLING FUND		2B, rue Albert Borschette	L-1246	Luxembourg	Money Market Fund				No	No
LUO00950C0011		LU	ABERDEEN LIQUIDITY FUND (LUX)-US DOLLAR FUND		2B, rue Albert Borschette	L-1246	Luxembourg	Money Market Fund				No	No
LUO08404C0001		LU	ABN AMRO NEUFLIZE FUNDS-SERENITE MONETAIRE		5, allée Scheffer	L-2520	Luxembourg	Money Market Fund				No	No
LUO06603C0007		LU	ALANDSBANKEN SICAV-MONEY MARKET SEK		14, boulevard Royal	L-2449	Luxembourg	Money Market Fund				No	No
LUO01568C0003		LU	ALLIANZ GLOBAL INVESTORS FUND IX-ALLIANZ MONEY MARKET EURO		6A, route de Trèves	L-2633	Senningerberg	Money Market Fund				No	No
LUO01679C0000		LU	ALLIANZ MONEY MARKET US$-		Bockenheimer Landstraße 42-44	D-6023	Frankfurt am Main	Money Market Fund				No	No
LUO01510C0011		LU	AMBD SICAV-LIQUIDITY		287, route d'Arlon	L-1150	Luxembourg	Money Market Fund				No	No
